,#Predicted Rank,#Simplicity,#Uniqueness,(1 ounce) squares German sweet chocolate - chopped,(18.25 ounce) package chocolate chip cake mix with pudding,(3.5 oz)vanilla pudding mix,(6 ounce) package almond brickle chips,3 ounce package instant pistachio pudding mix,BakingSoda(tsp),Brown Sugar (c),Butter (c),Chocolate Chip Muffin Mix (pkg),Egg,Egg White,European cookie spread (c),Flour (c),Kentucky Bourbon (tbsp),NESTLE TOLL HOUSE Delightfulls Mint Filled Morsels (c),PB chips (c),Stevia Extract In The Raw (c),Sugar (c),Sweetened Condensed Milk (oz),Tennessee whiskey (tbsp),Vanilla (tsp),almond butter (c),almond extract (tsp),almond flour (c),almond milk (tbsp),applesauce (c),baking powder (tsp),basic cookie mix,bitter sweet chocolate (c),blueberries (c),bread flour (c),buttermilk (c),buttermilk baking mix (c),butterscotch-flavored chips (c),cake flour (c),candy-coated chocolate pieces (c),canola oil (tbsp),caramel morsels (pieces),carrots shredded (c),chia seeds (c),chickpea flour (c),chocolate chunks (oz),chocolate covered caramel candy (pieces),chocolate covered toffee (oz),chocolate fudge cake mix (pkg),chocolate syrup (c),chopped almonds (c),chopped dried apricot (c),chopped maraschino cherries (c),chopped pecans (c),chopped peppermint candy (c),coarse salt (tsp),cocoa nibs (c),cocoa powder (c),coconut extract (tsp),coconut flour (c),coconut oil (tbsp),coconut sugar (c),coffee flavored liqueur (tbsp),confectioners sugar (c),corn flakes (c),corn syrup (tbsp),cornflakes cereal - curmbled (c),cornstarch (tbsp),cream (tbsp),cream cheese (oz),cream of tartar (tsp),creamy PB (oz),crips rice cereal (c),crunchy peanut butter (c),crushed pistachios (c),dairy-free and gluten-free chocolate chips,dark chocolate chips (oz),dried cranberries (c),dried tart cranberries (c),egg substitute (c),egg yolk,finely chopped chipotle peppers in adobo sauce (tsp),finely chopped crystallized ginger (c),finely chopped zucchini (c),firmly packed potato starch (c),flaked coconut (c),gluten free flour (c),gluten-free baking mix (c),golden raisins (c),green tea powder [matcha] (tbsp),ground allspice (tsp),ground cardamom (tsp),ground cinnamon (tsp),ground cloves (tsp),ground flax seeds (c),ground ginger (tsp),ground graham cracker crumbs (c),ground mace (tsp),ground nutmeg (tsp),ground white pepper (tsp),half and half (tbsp),hemp seed hearts (c),honey (tbsp),hot water (tsp),instant butterscotch pudding mix,instant espresso coffee powder (tbsp),kiwi pureed,macadamia nuts chopped (c),maple extract (tsp),maple syrup (c),maple-cured bacon chopped (piece),mashed avocado (c),mashed bananas (c),matzo cake meal (c),melted butter (c),melted dark chocolate (oz),melted semisweet chocolate chips (oz),milk (tbsp),milk chocolate candy kisses - unwrapped - softened,milk chocolate chips (c),mini marshmallows (c),mint chocolate chips (c),molasses (c),nut and seed trail mix (c),oats (c),orange extract (tsp),orange juice (tbsp),orange zest (tbsp),peppermint extract (tsp),plain yogurt,port wine (c),powdered milk (c),powdered protein supplement (scoop),prepared granola (c),pumpkin pie spice (tsp),pumpkin puree (oz),pureed prunes (tbsp),raisins (c),red food coloring (tbsp),salt (tsp),semisweet chocolate chips (oz),shortening (c),sifted whole wheat pastry flour (c),sorghum flour (c),sour cream (c),soy milk (c),soybean oil (tbsp),spice cake mix (oz),sweet potato puree (c),tapioca flour (c),toasted oat cereal smashed (c),toffee baking bits (c),turbinado sugar (c),unsweetened baking chocolate (oz),vanilla chips (oz),vegan choc. Chips (tbsp),vegetable oil (tbsp),walnuts (c),water (tsp),white cake mix (pkg),white chocolate chips (oz),white chocolate pudding mix (3.3 oz pkg),white rice flour (c),white vinegar (tsp),xanthan gum (tsp),yellow cake mix (pkg)
26,4.837999999999999,14.790991768640804,9.905230310295668,1.9375,0.0625,0.0625,0.0,0.125,0.1875,0.3125,0.75,0.125,0.5,0.4375,0.0,2.8125,0.0625,0.125,0.75,0.0625,0.125,0.375,0.0,1.0625,0.125,0.125,0.0625,0.125,0.0625,0.1875,0.0625,0.0625,0.0625,0.125,0.0,0.1875,0.0,0.0,0.0,0.0625,2.4375,0.0625,0.0625,0.0,1.0625,4.1875,1.25,0.0,0.0625,0.0625,0.0,0.0625,0.125,0.0,0.0,0.0625,0.375,0.0625,0.0625,0.875,0.1875,0.125,0.3125,0.0625,0.1875,0.0625,0.1875,0.5,0.25,0.125,1.875,0.125,0.0625,0.0625,0.0625,3.125,0.0625,0.125,0.0,0.0625,0.0625,0.0625,0.125,0.0625,0.0,0.0625,0.0625,0.0625,0.125,0.0625,0.0625,0.25,0.0,0.0,0.0625,0.0,0.0,0.25,0.0625,0.125,0.0625,0.9375,0.125,0.125,0.125,0.0625,0.125,0.0625,0.0625,0.4375,0.0,0.0,0.0625,0.375,0.0625,0.0625,1.0625,0.1875,0.5,0.0625,0.1875,0.0625,0.0,2.5,0.125,0.5,0.0,0.4375,0.0,0.0625,0.0625,0.0625,0.0,0.0625,2.0,0.25,0.0625,0.125,0.625,10.3125,0.5625,0.1875,0.0625,0.0,0.0625,0.0625,1.375,0.0,0.0,0.0,0.0625,0.0625,0.25,0.125,0.1875,2.3125,0.0625,4.25,0.0625,4.0625,0.125,0.0625,0.0625,0.25,0.0625
27,4.885,14.340175208134664,9.846477796653993,1.3125,0.125,0.4375,0.0625,0.125,0.6875,0.9375,0.8125,0.0,0.9375,0.3125,0.0625,0.25,0.375,0.0625,0.3125,0.0,1.1875,0.3125,0.0625,2.25,0.25,0.0,0.0625,0.0,0.0625,0.3125,0.0,0.0625,0.0,0.0625,0.0625,0.3125,0.0625,0.0625,0.0,0.0625,2.625,0.0625,0.0,0.0625,1.375,2.25,1.3125,0.0,0.0,0.25,0.125,0.0625,0.125,0.0625,0.0625,0.125,0.0625,0.125,0.0,0.0625,0.125,0.25,0.375,0.0625,0.0625,0.0625,0.3125,0.4375,0.625,0.0625,1.4375,0.5,0.0,0.0625,0.0,2.3125,0.0,0.0625,0.0,0.375,0.0,0.0,0.0625,0.0625,0.25,0.375,0.125,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.125,0.0,0.0625,0.0625,0.0625,0.125,0.0,1.1875,1.4375,0.1875,0.0625,0.0625,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0625,0.125,0.9375,0.0625,1.6875,1.6875,0.625,0.1875,0.125,0.0,0.125,0.3125,0.0625,0.625,0.0625,0.0,0.0625,0.0625,0.0,0.25,0.25,0.0625,4.6875,0.0,0.0625,0.0,0.125,10.1875,0.6875,0.125,0.0625,0.125,0.0625,0.0625,1.0,0.0625,0.0625,0.0,0.0,0.0625,0.1875,1.3125,1.3125,2.3125,0.0625,4.5625,0.0,0.75,0.0625,0.0625,0.0625,0.0625,0.0
28,4.901,9.937303457175895,8.561395914218663,1.0625,0.0625,0.125,0.0625,0.1875,0.75,1.1875,0.9375,0.0625,1.9375,0.1875,0.0,2.875,0.4375,0.0625,0.3125,0.0,0.4375,1.3125,0.0,1.6875,0.0625,0.125,0.25,0.0625,0.0625,0.75,0.1875,0.0625,0.0,0.0625,0.0,0.125,0.0625,0.0,0.0625,0.0625,1.625,0.0,0.0,0.125,0.25,4.875,1.5,0.0,0.0625,0.0625,0.0,0.0,0.625,0.0625,0.125,0.0625,0.3125,0.125,0.0,2.75,0.0625,0.25,0.25,0.125,0.3125,0.125,0.6875,0.125,0.375,0.25,1.75,0.0625,0.0625,0.0625,0.0,1.0625,0.25,0.125,0.0,0.125,0.125,0.0,0.0,0.0625,0.0625,0.375,0.125,0.0625,0.0625,0.0,0.0625,0.6875,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.125,0.0,0.75,1.9375,0.0625,0.3125,0.125,0.1875,0.0625,0.0625,0.8125,0.0,0.125,0.0625,0.125,0.1875,0.0,3.375,1.5625,0.1875,0.1875,0.0,0.0,0.125,0.375,0.0,0.5625,0.0,0.5625,0.0625,0.0625,0.0,0.875,0.0625,0.125,0.8125,0.0625,0.0625,0.125,0.9375,2.6875,0.375,0.125,0.125,0.0625,0.0625,0.0,0.875,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.1875,0.0625,0.25,0.0625,1.625,0.0625,0.9375,0.0625,0.0625,0.0,0.125,0.125
29,4.107,13.142101953264554,9.720285168141931,1.1875,0.1875,0.125,0.0,0.0,0.8125,0.5,0.625,0.0,2.9375,0.1875,0.0,1.9375,0.0625,0.0,0.3125,0.0625,0.625,0.8125,0.0625,0.9375,0.0625,0.1875,0.25,0.0625,0.0,0.1875,0.0625,0.0625,0.0,0.125,0.125,0.0,0.0,0.0625,0.0,0.0625,0.625,0.0625,0.0,0.125,1.4375,5.8125,0.6875,0.0,0.0625,0.25,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.3125,0.0625,0.0,1.3125,0.0,0.375,0.125,0.0,0.3125,0.0625,0.5,0.125,0.3125,0.1875,1.5625,0.25,0.0625,0.0625,0.0,3.375,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.1875,0.0625,0.1875,0.0625,0.0,0.0625,0.0,0.625,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,1.1875,0.125,0.0,0.125,0.0,0.25,0.0625,0.0,0.375,0.0625,0.0625,0.0625,0.0,0.5,0.0625,1.1875,3.0,0.5,0.125,0.125,0.0,0.0,0.5,0.0625,0.4375,0.0625,0.0,0.0,0.0625,0.0625,0.5625,0.1875,0.125,2.9375,0.0,0.0625,0.1875,0.5625,7.5625,0.375,0.125,0.125,0.125,0.0,0.0625,0.25,0.0,0.0,0.0625,0.125,0.0,0.375,1.0,0.0,2.9375,0.0625,0.3125,0.125,3.4375,0.0625,0.0,0.0625,0.0625,0.0
30,4.316000000000002,9.03746542178724,8.484375713627964,0.3125,0.0,0.4375,0.0,0.1875,1.5625,0.5625,0.1875,0.25,1.125,0.5625,0.0625,0.0625,0.1875,0.0625,0.0,0.125,1.4375,0.5625,0.0,1.1875,0.0,0.0,0.125,0.0625,0.125,0.3125,0.0625,0.0,0.0,0.125,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.5625,0.0625,0.0,0.125,0.3125,6.4375,0.9375,0.125,0.0625,0.1875,0.125,0.0625,0.125,0.0625,0.0,0.0625,0.1875,0.0,0.125,1.0625,0.125,0.0,0.125,0.0,0.0625,0.125,0.0,0.0,0.75,0.125,0.4375,0.0,0.125,0.3125,0.0625,1.9375,0.0,0.0,0.0625,0.1875,0.1875,0.0,0.125,0.0625,0.125,0.0625,0.0625,0.125,0.0625,0.0,0.0,0.3125,0.0,0.0,0.0625,0.0625,0.0625,0.125,0.0,0.1875,0.0,2.4375,0.0625,0.0625,0.0,0.0,0.125,0.0625,0.0,0.4375,0.0,0.125,0.0625,0.1875,0.625,0.125,0.125,2.25,0.125,0.0625,0.0,0.0625,0.0625,1.125,0.0,0.75,0.1875,0.25,0.0,0.0,0.0625,0.8125,0.0,0.125,0.125,0.125,0.0625,0.1875,0.375,1.25,0.375,0.125,0.125,0.0625,0.0625,0.0625,1.875,0.0,0.0,0.0,0.0625,0.0625,0.125,0.8125,0.25,0.0,0.75,1.0625,0.125,1.1875,0.125,0.125,0.0625,0.375,0.0
31,4.362,9.883501087671313,8.540116729295917,0.0,0.0625,0.0625,0.0,0.25,1.25,0.5,0.3125,0.125,1.8125,0.125,0.0625,2.3125,0.0625,0.0625,0.1875,0.0625,0.8125,0.6875,0.0625,0.9375,0.25,0.0625,0.125,0.0625,0.1875,0.75,0.0625,0.0625,0.0,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.375,0.0625,0.0,0.0625,1.9375,1.6875,0.25,0.125,0.0625,0.1875,0.0,0.0625,0.125,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.9375,0.0,0.1875,0.3125,0.0625,0.25,0.0,0.5,0.0625,0.3125,0.0625,1.8125,0.5625,0.0625,0.0625,0.125,1.5625,0.0625,0.0625,0.0,0.125,0.1875,0.0625,0.0,0.0,0.4375,0.0,0.1875,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0,0.125,0.0,0.0,0.125,0.25,0.0625,0.0625,0.9375,2.1875,0.0625,0.125,0.125,0.0,0.0625,0.0625,0.875,0.0,0.125,0.0625,0.125,0.5,0.0625,0.625,5.4375,0.1875,0.0625,0.0,0.0625,0.0625,1.3125,0.0,0.0625,0.0625,0.3125,0.0,0.0625,0.0625,0.125,0.125,0.1875,1.1875,0.125,0.125,0.25,0.3125,3.8125,0.125,0.375,0.0625,0.0625,0.0625,0.0625,1.4375,0.0,0.0,0.125,0.0,0.0625,0.1875,0.5625,0.5625,2.5625,0.25,2.25,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625
32,4.376,17.50044642287733,6.951843280742166,0.6875,0.0625,0.125,0.0,0.1875,1.0625,0.25,0.875,0.3125,0.9375,0.5625,0.0,1.8125,0.125,0.0625,0.0625,0.0,0.875,1.3125,0.0,1.125,0.125,0.125,0.125,0.0,0.125,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.125,0.0625,0.0,0.0625,0.25,2.75,0.0,0.0625,0.0625,0.5625,1.6875,0.9375,0.0625,0.0,0.0,0.125,0.0625,0.0,0.0625,0.125,0.0,0.0,0.0625,0.0,0.1875,0.0,0.125,0.4375,0.0625,0.0625,0.0,0.0625,0.1875,0.3125,0.375,0.1875,0.6875,0.0,0.125,0.0,1.4375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.3125,0.1875,0.0,0.0625,0.0,0.0,0.125,0.0625,0.0625,0.0,0.375,0.0625,0.0,0.0,0.0,0.0625,0.0,0.9375,0.375,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.0,0.1875,0.125,0.0625,0.75,0.0625,1.875,2.875,0.5625,0.125,0.125,0.0625,0.0,1.0,0.0,0.9375,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.125,0.625,0.125,0.0625,0.0,0.0625,15.75,0.3125,0.375,0.0,0.125,0.0625,0.125,2.375,0.0625,0.0,0.0625,0.0,0.0625,0.4375,0.25,0.0,1.8125,0.25,0.625,0.0625,2.4375,0.0625,0.0625,0.0625,0.1875,0.1875
33,4.455,25.8534028224526,7.444869877976378,1.75,0.0,0.5625,0.0625,0.0625,1.1875,0.875,1.1875,0.125,1.75,0.3125,0.0,2.1875,0.25,0.0625,0.3125,0.0,0.9375,0.75,0.0,1.9375,0.0,0.0,0.375,0.0,0.0,0.125,0.125,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.25,0.6875,0.0,0.0625,0.3125,0.5,3.375,0.25,0.0625,0.0625,0.125,0.125,0.0625,0.125,0.0,0.0625,0.0,0.3125,0.125,0.0625,1.5,0.0625,0.0625,0.375,0.0,0.375,0.0625,0.125,0.375,0.3125,0.1875,2.375,0.0,0.0625,0.0625,0.125,0.375,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.0625,0.0,0.0,0.1875,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.0,0.0,0.0,0.6875,0.3125,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.1875,0.125,0.0,0.0625,0.0625,0.0,0.0,1.5625,3.9375,0.75,0.0625,0.0625,0.0625,0.0625,0.4375,0.0625,1.375,0.0625,0.0625,0.0625,0.0,0.0,0.375,0.0625,0.125,1.125,0.0,0.0625,0.0625,0.375,24.5,0.25,0.125,0.0625,0.25,0.0625,0.0,0.25,0.0625,0.0625,0.0625,0.0,0.0,0.0625,1.125,0.0625,0.5,0.25,1.1875,0.0,0.4375,0.0,0.125,0.0625,0.0625,0.0625
34,4.545,21.12546227304861,9.270458793932477,0.9375,0.125,0.25,0.125,0.0625,1.4375,0.25,1.6875,0.0625,1.375,0.125,0.0,2.5625,0.1875,0.0625,0.0625,0.0,0.9375,1.4375,0.0625,1.4375,0.125,0.125,0.625,0.0,0.0,0.375,0.0,0.1875,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0,2.9375,0.0,0.0625,0.0,1.3125,3.5,0.875,0.0625,0.0,0.0625,0.0625,0.0,0.1875,0.0625,0.0625,0.0,0.625,0.0,0.0625,1.375,0.0625,0.0625,0.25,0.0,0.125,0.0625,0.375,0.5625,0.625,0.125,2.1875,0.0,0.0,0.1875,0.0,2.0625,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.125,0.0,0.125,0.0625,0.1875,0.0625,0.125,0.0625,0.125,0.25,0.125,0.0625,0.125,0.25,0.0,0.0625,0.0625,0.0625,0.0,1.25,0.25,0.1875,0.375,0.125,0.0,0.0,0.0,0.9375,0.0,0.0625,0.0625,0.0,0.8125,0.0,4.625,4.0625,0.625,0.1875,0.125,0.0,0.125,0.125,0.0625,0.1875,0.0,0.0625,0.0,0.0,0.0625,0.6875,0.0,0.125,2.375,0.25,0.0625,0.0,0.8125,18.3125,0.5625,0.375,0.125,0.0,0.0625,0.0625,0.125,0.0,0.0,0.0625,0.0625,0.0625,0.3125,0.8125,0.1875,1.875,0.3125,0.4375,0.125,1.0,0.0625,0.125,0.0,0.125,0.0625
35,4.5520000000000005,9.732355829910864,7.650571874049678,0.8125,0.0625,0.1875,0.0625,0.0,1.3125,1.0625,1.125,0.0625,2.6875,0.375,0.0625,3.0,0.0,0.0625,0.1875,0.0625,1.25,0.5625,0.0,1.125,0.0625,0.0,0.125,0.125,0.0,0.375,0.0,0.1875,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,1.75,0.0625,0.0625,0.125,2.625,0.9375,0.375,0.0625,0.0625,0.0625,0.125,0.0,0.125,0.0625,0.0625,0.0,0.25,0.0,0.0625,1.5625,0.0,0.25,0.125,0.0,0.625,0.125,0.8125,0.4375,0.5625,0.625,0.75,0.0625,0.0,0.0625,0.0625,2.3125,0.125,0.0625,0.0,0.125,0.0,0.0625,0.0,0.0625,0.8125,0.0,0.1875,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.1875,0.0,1.8125,0.25,0.0625,0.125,0.0625,0.0625,0.1875,0.0,0.0,0.0,0.125,0.125,0.125,0.6875,0.0,2.1875,2.875,0.125,0.25,0.125,0.0625,0.0,0.3125,0.0,0.25,0.0,0.0,0.0,0.0,0.0625,0.4375,0.0,0.125,1.3125,0.25,0.0625,0.0625,0.3125,3.5,0.125,0.3125,0.0625,0.0,0.0,0.0625,0.6875,0.0,0.0625,0.0625,0.0,0.0625,0.4375,0.3125,0.25,1.3125,0.3125,3.5,0.0625,1.0625,0.125,0.0625,0.0625,0.125,0.0
36,4.561999999999999,35.371797558224266,10.329342307233311,0.0625,0.0625,0.3125,0.125,0.0625,1.0,1.0,0.3125,0.1875,1.5625,0.25,0.0,1.8125,0.1875,0.0,0.375,0.125,0.875,1.3125,0.125,1.1875,0.0625,0.0625,0.75,0.0,0.0625,0.25,0.125,0.0625,0.0,0.0625,0.0,0.25,0.0,0.0625,0.0625,0.0625,1.625,0.0625,0.0,0.125,1.375,3.25,0.3125,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.25,0.0,0.125,0.4375,0.0625,0.1875,0.0,0.0625,0.6875,0.0,0.3125,0.0625,0.5,0.5,0.8125,0.75,0.0625,0.0,0.0625,1.625,0.0625,0.0625,0.0,0.4375,0.1875,0.0625,0.125,0.0,0.0,0.1875,0.1875,0.125,0.0,0.0625,0.125,0.0625,0.0,0.0,0.125,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.9375,1.0625,0.125,0.25,0.125,0.0625,0.0,0.0625,0.5,0.125,0.0,0.0,0.1875,0.25,0.0,2.5,5.0,0.4375,0.0625,0.0,0.0,0.125,0.3125,0.0,0.125,0.0,0.125,0.125,0.0625,0.0,0.3125,0.0625,0.0625,5.0,0.0625,0.0625,0.0625,0.0625,34.0,0.125,0.0625,0.125,0.0625,0.0625,0.125,0.375,0.0,0.0625,0.0,0.0625,0.0625,0.9375,0.25,0.25,0.8125,0.3125,0.0,0.0,0.375,0.0,0.0625,0.0,0.125,0.1875
37,4.584,10.42776492111325,9.64744946864196,1.6875,0.0,0.4375,0.0625,0.0,1.25,0.25,0.75,0.0625,0.1875,1.0625,0.0625,3.6875,0.0,0.125,0.125,0.0625,0.125,0.8125,0.0625,0.1875,0.1875,0.125,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.125,2.25,0.0,0.0,0.125,0.9375,6.1875,1.0625,0.0625,0.0,0.25,0.0,0.0625,0.125,0.0625,0.0,0.0625,0.0625,0.0625,0.0,1.9375,0.0625,0.0625,0.0625,0.0,0.0,0.0625,1.0625,0.125,1.0625,0.5625,0.5625,0.625,0.0625,0.0625,0.0,3.9375,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.0,0.1875,0.0625,0.0625,0.25,0.0625,0.0,0.0625,0.0625,0.25,0.125,0.3125,0.1875,0.125,0.3125,0.0625,0.1875,0.0625,0.0625,0.25,0.0625,0.0625,0.125,0.0,0.125,0.0625,2.25,0.3125,0.125,0.0625,0.125,0.0,0.0,0.4375,0.125,0.625,0.0625,0.3125,0.0,0.0,0.0,0.125,0.4375,0.25,0.0,0.125,0.0625,0.0625,1.0625,2.25,0.125,0.25,0.0,0.0625,0.0,0.0625,0.9375,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.125,0.25,1.875,0.875,0.1875,0.0625,1.1875,0.125,0.0625,0.0,0.125,0.0625
38,4.6030000000000015,9.980841021677481,9.155931820410196,0.875,0.0625,0.1875,0.0625,0.0625,0.9375,1.125,1.3125,0.125,0.3125,0.4375,0.0,2.25,0.0625,0.0625,0.4375,0.0,0.4375,0.4375,0.0625,2.5625,0.1875,0.125,0.1875,0.0,0.0625,0.1875,0.0,0.125,0.125,0.125,0.0,0.125,0.0625,0.0625,0.0,0.0,2.0625,0.0,0.0625,0.1875,1.8125,4.125,0.1875,0.0625,0.0,0.1875,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.125,0.125,0.0,2.5,0.0,0.25,0.0625,0.0625,0.5,0.0,0.8125,0.125,0.0625,0.0625,2.75,0.125,0.0625,0.125,0.0,1.5625,0.0625,0.125,0.0625,0.0625,0.125,0.0625,0.1875,0.0,0.4375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.1875,0.125,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.625,0.0625,0.4375,0.0,0.125,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.25,0.0,0.0625,2.375,3.5625,0.0,0.1875,0.0,0.0,0.0625,0.75,0.0,0.5625,0.1875,0.375,0.0625,0.0,0.0625,0.0,0.0625,0.0625,2.3125,0.125,0.125,0.0625,0.6875,1.125,0.25,0.125,0.125,0.0,0.0625,0.0,0.8125,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.6875,0.125,2.4375,0.0625,0.5,0.0625,2.25,0.0,0.0,0.0,0.25,0.0
39,4.6190000000000015,17.37117763710912,8.482058270254926,0.1875,0.0,0.3125,0.0,0.0625,0.875,0.4375,0.625,0.1875,1.0,0.6875,0.0625,2.75,0.25,0.0625,0.25,0.0,1.125,0.75,0.125,3.0,0.1875,0.125,0.125,0.0,0.0625,0.3125,0.0,0.1875,0.0,0.0625,0.0,0.3125,0.0,0.0,0.0625,0.0,2.9375,0.0,0.0,0.0,1.125,2.4375,0.8125,0.125,0.0,0.125,0.0,0.0625,0.3125,0.0,0.1875,0.0625,0.4375,0.125,0.0,0.625,0.0625,0.0625,0.125,0.0625,0.125,0.125,0.8125,0.0625,0.9375,0.0625,1.1875,0.25,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.25,0.125,0.3125,0.0625,0.125,0.0,0.0625,0.0625,0.0625,0.0625,0.1875,0.0,0.0625,0.0,0.0625,0.0,0.0,0.125,0.0,0.125,1.8125,0.0625,0.1875,0.0,0.1875,0.0,0.0,0.4375,0.0,0.0,0.0625,0.1875,0.25,0.0,0.1875,5.4375,0.5625,0.125,0.125,0.0,0.0,1.0,0.0625,0.1875,0.0625,0.25,0.0,0.0,0.0625,0.1875,0.0,0.125,2.1875,0.0625,0.1875,0.0625,0.1875,14.5625,0.25,0.6875,0.0625,0.0625,0.0,0.0625,2.0625,0.0625,0.0,0.0,0.0625,0.0,0.375,0.375,0.5,1.25,0.0,0.75,0.0,0.0625,0.0625,0.0625,0.0,0.3125,0.0
40,4.632,11.369675951846647,7.3114315458739005,0.75,0.0625,0.0,0.125,0.0,0.5,0.1875,0.3125,0.1875,0.4375,0.1875,0.0625,2.375,0.1875,0.125,0.25,0.0625,0.75,1.5,0.0625,1.0625,0.25,0.125,0.5,0.0,0.0625,0.375,0.0625,0.125,0.0,0.0,0.0625,0.3125,0.0,0.0,0.0,0.0625,1.0625,0.0625,0.0,0.0625,1.9375,1.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0625,0.0,0.0625,0.25,0.125,0.0625,0.4375,0.125,0.125,0.1875,0.0625,0.3125,0.0,0.0625,0.125,0.0625,0.0,1.0625,0.375,0.0,0.0625,0.0,0.125,0.125,0.0625,0.0,0.1875,0.125,0.1875,0.0,0.0625,0.1875,0.125,0.1875,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.125,0.125,0.0,0.0625,0.0,0.0625,0.0,0.75,0.6875,0.0625,0.5625,0.125,0.125,0.0,0.0625,0.5625,0.0625,0.0625,0.125,0.0625,0.1875,0.0625,2.3125,2.75,0.25,0.125,0.0,0.125,0.0,0.25,0.0,0.125,0.0,0.25,0.0625,0.0625,0.0,0.0625,0.3125,0.0625,4.125,0.0625,0.0625,0.0,0.75,8.25,0.3125,0.0625,0.125,0.0625,0.0,0.0625,0.9375,0.0625,0.0,0.125,0.0,0.0,0.1875,1.4375,0.875,0.75,0.875,0.3125,0.0,1.9375,0.0,0.0,0.0,0.25,0.0625
41,4.646,9.261816776421352,7.384527743870965,0.5,0.0,0.0,0.0,0.0,0.5625,0.6875,1.1875,0.125,0.0625,1.125,0.0,4.25,0.3125,0.0,0.3125,0.0,0.3125,0.8125,0.125,2.25,0.0,0.0625,0.25,0.0625,0.0,0.1875,0.25,0.125,0.0,0.125,0.0625,0.125,0.0,0.0,0.0,0.125,1.3125,0.0625,0.0,0.125,0.6875,3.1875,0.875,0.0,0.0625,0.3125,0.0625,0.0,0.1875,0.0625,0.0625,0.0625,0.1875,0.0,0.125,1.125,0.0,0.125,0.125,0.0625,0.875,0.0625,0.375,0.125,0.5625,0.1875,1.25,0.25,0.0625,0.125,0.0,0.625,0.0,0.0,0.0625,0.1875,0.125,0.0,0.0,0.0,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.125,0.125,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.125,0.0,0.375,0.0,0.25,0.4375,0.0,0.0625,0.0,0.0625,0.125,0.0,0.25,0.0,0.0625,0.3125,0.0,2.5,1.1875,0.0625,0.125,0.1875,0.0,0.0,1.6875,0.0625,0.9375,0.0625,0.125,0.0,0.0,0.0,0.375,0.0625,0.0,1.375,0.0625,0.1875,0.0625,0.125,4.125,0.5625,0.5,0.0,0.0,0.0625,0.0625,0.8125,0.0625,0.0,0.0,0.0,0.0,0.875,0.0625,1.5625,0.5625,1.1875,1.25,0.0625,0.8125,0.0,0.0625,0.0,0.125,0.0625
